SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"75094-1",4504369,10,"White","System",54200,"Roof Tile 1X1X2/3, Abs","http://cache.lego.com/media/bricks/5/2/4504369.jpg",378
"75094-1",4508408,2,"White","System",32059,"Plate 4X6 26 Degrees","http://cache.lego.com/media/bricks/5/2/4508408.jpg",35
"75094-1",4512751,2,"White","System",60208,"Turbine Ø31,37 W.Holes Ø 4,85","http://cache.lego.com/media/bricks/5/2/4512751.jpg",16
"75094-1",4515370,1,"White","System",60481,"Roof Tile 2X1X2","http://cache.lego.com/media/bricks/5/2/4515370.jpg",55
"75094-1",4527839,2,"White","System",32124,"Technic Rotor, 2 Blades","http://cache.lego.com/media/bricks/5/2/4527839.jpg",13
"75094-1",4527977,4,"White","System",6178,"Plate 6X12 W. 22 Knobs","http://cache.lego.com/media/bricks/5/2/4527977.jpg",12
"75094-1",4547489,8,"White","System",85984,"Roof Tile 1 X 2 X 2/3, Abs","http://cache.lego.com/media/bricks/5/2/4547489.jpg",236
"75094-1",4556152,2,"White","System",60470,"Plate 1X2 W/Holder, Vertical","http://cache.lego.com/media/bricks/5/2/4556152.jpg",104
"75094-1",4558168,8,"White","System",63864,"Flat Tile 1X3","http://cache.lego.com/media/bricks/5/2/4558168.jpg",140
"75094-1",4560178,6,"White","System",87079,"Flat Tile 2X4","http://cache.lego.com/media/bricks/5/2/4560178.jpg",196
"75094-1",4610897,2,"White","System",47456,"Plate W. Bows 2X3½","http://cache.lego.com/media/bricks/5/2/4610897.jpg",16
"75094-1",4615649,12,"White","System",92411,"Angle Plate 1X2 / 2X2","http://cache.lego.com/media/bricks/5/2/4615649.jpg",127
"75094-1",6004491,1,"White","System",98560,"Roof Tile 2X2X3/ 73 Gr.","http://cache.lego.com/media/bricks/5/2/6004491.jpg",30
"75094-1",6013866,4,"White","System",11203,"Flat Tile 2X2 Inv.","http://cache.lego.com/media/bricks/5/2/6013866.jpg",19
"75094-1",6018101,2,"White","System",93604,"Plate W. Bow 3X4X2/3 W. Knobs","http://cache.lego.com/media/bricks/5/2/6018101.jpg",8
"75094-1",6023806,11,"White","System",93273,"Plate W. Bow 1X4X2/3","http://cache.lego.com/media/bricks/5/2/6023806.jpg",72
"75094-1",6046979,2,"White","System",99206,"Plate 2X2X2/3 W. 2. Hor. Knob","http://cache.lego.com/media/bricks/5/2/6046979.jpg",61
"75094-1",6047220,6,"White","System",15068,"Plate W. Bow  2X2X2/3","http://cache.lego.com/media/bricks/5/2/6047220.jpg",112
"75094-1",6057414,6,"White","System",11458,"Plate 1X2 W. Hor. Hole Ø 4.8","http://cache.lego.com/media/bricks/5/2/6057414.jpg",37
"75094-1",6058177,4,"White","System",11211,"Brick 1X2 W. 2 Knobs","http://cache.lego.com/media/bricks/5/2/6058177.jpg",64
"75094-1",6058329,2,"White","System",14719,"Flat Tile Corner 1X2X2","http://cache.lego.com/media/bricks/5/2/6058329.jpg",26
"75094-1",6061024,2,"White","System",10247,"Plate 2X2 + One Hule Ø4,8","http://cache.lego.com/media/bricks/5/2/6061024.jpg",36
"75094-1",6079140,1,"White","System",14718,"Wall Element 1X4X2","http://cache.lego.com/media/bricks/5/2/6079140.jpg",10
"75094-1",6104805,5,"White","System",11212,"Plate 3X3","http://cache.lego.com/media/bricks/5/2/6104805.jpg",15
"75094-1",6108596,2,"White","System",3685,"Roof Tile Corner 2X2X3/73°","http://cache.lego.com/media/bricks/5/2/6108596.jpg",5
"75094-1",4249021,2,"White","Technic",32316,"Technic 5M Beam","http://cache.lego.com/media/bricks/5/2/4249021.jpg",56
"75094-1",4495927,2,"White","Technic",32524,"Technic 7M Beam","http://cache.lego.com/media/bricks/5/2/4495927.jpg",48
"75094-1",4542578,2,"White","Technic",64871,"Technic 15M Beam","http://cache.lego.com/media/bricks/5/2/4542578.jpg",24
"75094-1",6001831,5,"White","Technic",64289,"Technic 9M Beam","http://cache.lego.com/media/bricks/5/2/6001831.jpg",22
"75094-1",6173116,4,"White","Technic",29219,"Tube, W/ Double 4.85 Hole","http://cache.lego.com/media/bricks/5/2/6173116.jpg",33




