SetNumber,PartID,Quantity,Colour,Category,DesignID,PartName,ImageURL,SetCount
"75060-1",4153718,4,"Bright Red","Technic",32523,"Technic 3M Beam","http://cache.lego.com/media/bricks/5/2/4153718.jpg",80
"75060-1",4227649,2,"Bright Red","Technic",32006,"Technic Lever 4M","http://cache.lego.com/media/bricks/5/2/4227649.jpg",19
"75060-1",379524,2,"Bright Yellow","System",3795,"Plate 2X6","http://cache.lego.com/media/bricks/5/2/379524.jpg",204
"75060-1",4239601,10,"Bright Yellow","Technic",32123,"1/2 Bush","http://cache.lego.com/media/bricks/5/2/4239601.jpg",379
"75060-1",6072627,4,"Bright Yellow","Technic",60484,"T-Beam 3X3 W/Hole Ø4.8","http://cache.lego.com/media/bricks/5/2/6072627.jpg",9
"75060-1",4181135,2,"Dark Green","System",44237,"Brick 2X6","http://cache.lego.com/media/bricks/5/2/4181135.jpg",38
"75060-1",4243821,3,"Dark Green","System",3031,"Plate 4X4","http://cache.lego.com/media/bricks/5/2/4243821.jpg",95
"75060-1",4210631,10,"Dark Stone Grey","System",2412,"Radiator Grille 1X2","http://cache.lego.com/media/bricks/5/2/4210631.jpg",501
"75060-1",4210633,7,"Dark Stone Grey","System",6141,"Round Plate 1X1","http://cache.lego.com/media/bricks/5/2/4210633.jpg",348
"75060-1",4210637,5,"Dark Stone Grey","System",30363,"Roof Tile 2X4X1, 18°","http://cache.lego.com/media/bricks/5/2/4210637.jpg",71
"75060-1",4210639,6,"Dark Stone Grey","System",6541,"Technic Brick 1X1","http://cache.lego.com/media/bricks/5/2/4210639.jpg",151
"75060-1",4210660,3,"Dark Stone Grey","System",2540,"Plate 1X2 W. Stick","http://cache.lego.com/media/bricks/5/2/4210660.jpg",304
"75060-1",4210702,2,"Dark Stone Grey","System",3046,"Corner Brick 2X2/45° Inside","http://cache.lego.com/media/bricks/5/2/4210702.jpg",42
"75060-1",4210706,1,"Dark Stone Grey","System",3029,"Plate 4X12","http://cache.lego.com/media/bricks/5/2/4210706.jpg",82
"75060-1",4210719,2,"Dark Stone Grey","System",3024,"Plate 1X1","http://cache.lego.com/media/bricks/5/2/4210719.jpg",209
"75060-1",4210725,14,"Dark Stone Grey","System",30414,"Brick 1X4 W. 4 Knobs","http://cache.lego.com/media/bricks/5/2/4210725.jpg",157
"75060-1",4210726,2,"Dark Stone Grey","System",30383,"Plate 1X2 W/Stub/Along/Upper P","http://cache.lego.com/media/bricks/5/2/4210726.jpg",95
"75060-1",4210779,4,"Dark Stone Grey","System",42023,"Brick 1X6 W/Bow, Rev.","http://cache.lego.com/media/bricks/5/2/4210779.jpg",74
"75060-1",4210797,4,"Dark Stone Grey","System",6091,"Brick W. Arch 1X1X1 1/3","http://cache.lego.com/media/bricks/5/2/4210797.jpg",102
"75060-1",4210802,1,"Dark Stone Grey","System",41539,"Plate 8X8","http://cache.lego.com/media/bricks/5/2/4210802.jpg",83
"75060-1",4210848,2,"Dark Stone Grey","System",3070,"Flat Tile 1X1","http://cache.lego.com/media/bricks/5/2/4210848.jpg",164
"75060-1",4210883,2,"Dark Stone Grey","System",44301,"Plate 1X2 W/Stub Vertical/End","http://cache.lego.com/media/bricks/5/2/4210883.jpg",96
"75060-1",4210892,1,"Dark Stone Grey","System",44567,"Plate 1X2 W. Stub/Vertical","http://cache.lego.com/media/bricks/5/2/4210892.jpg",120
"75060-1",4210917,4,"Dark Stone Grey","System",3894,"Technic Brick 1X6, Ø4,9","http://cache.lego.com/media/bricks/5/2/4210917.jpg",106
"75060-1",4210963,2,"Dark Stone Grey","System",3895,"Technic Brick 1X12, Ø4,9","http://cache.lego.com/media/bricks/5/2/4210963.jpg",52
"75060-1",4210984,1,"Dark Stone Grey","System",2419,"Corner Plate 3X6","http://cache.lego.com/media/bricks/5/2/4210984.jpg",100
"75060-1",4211000,2,"Dark Stone Grey","System",3660,"Roof Tile 2X2/45° Inv.","http://cache.lego.com/media/bricks/5/2/4211000.jpg",228
"75060-1",4211001,21,"Dark Stone Grey","System",3710,"Plate 1X4","http://cache.lego.com/media/bricks/5/2/4211001.jpg",524
"75060-1",4211002,1,"Dark Stone Grey","System",3795,"Plate 2X6","http://cache.lego.com/media/bricks/5/2/4211002.jpg",521
"75060-1",4211042,1,"Dark Stone Grey","System",4032,"Plate 2X2 Round","http://cache.lego.com/media/bricks/5/2/4211042.jpg",282
"75060-1",4211055,1,"Dark Stone Grey","System",3068,"Flat Tile 2X2","http://cache.lego.com/media/bricks/5/2/4211055.jpg",253
"75060-1",4211056,9,"Dark Stone Grey","System",3666,"Plate 1X6","http://cache.lego.com/media/bricks/5/2/4211056.jpg",392
"75060-1",4211060,6,"Dark Stone Grey","System",3003,"Brick 2X2","http://cache.lego.com/media/bricks/5/2/4211060.jpg",249
"75060-1",4211061,1,"Dark Stone Grey","System",3035,"Plate 4X8","http://cache.lego.com/media/bricks/5/2/4211061.jpg",189
"75060-1",4211063,1,"Dark Stone Grey","System",3023,"Plate 1X2","http://cache.lego.com/media/bricks/5/2/4211063.jpg",619
"75060-1",4211065,10,"Dark Stone Grey","System",3020,"Plate 2X4","http://cache.lego.com/media/bricks/5/2/4211065.jpg",620
"75060-1",4211067,7,"Dark Stone Grey","System",2445,"Plate 2X12","http://cache.lego.com/media/bricks/5/2/4211067.jpg",150
"75060-1",4211069,4,"Dark Stone Grey","System",2555,"Plate 1X1 W. Up Right Holder","http://cache.lego.com/media/bricks/5/2/4211069.jpg",187
"75060-1",4211085,12,"Dark Stone Grey","System",3001,"Brick 2X4","http://cache.lego.com/media/bricks/5/2/4211085.jpg",256
"75060-1",4211094,17,"Dark Stone Grey","System",3022,"Plate 2X2","http://cache.lego.com/media/bricks/5/2/4211094.jpg",536
"75060-1",4211103,2,"Dark Stone Grey","System",3010,"Brick 1X4","http://cache.lego.com/media/bricks/5/2/4211103.jpg",259
"75060-1",4211104,4,"Dark Stone Grey","System",3622,"Brick 1X3","http://cache.lego.com/media/bricks/5/2/4211104.jpg",186
"75060-1",4211105,4,"Dark Stone Grey","System",3002,"Brick 2X3","http://cache.lego.com/media/bricks/5/2/4211105.jpg",148
"75060-1",4211106,1,"Dark Stone Grey","System",3298,"Roof Tile 2X3/25°","http://cache.lego.com/media/bricks/5/2/4211106.jpg",98
"75060-1",4211115,4,"Dark Stone Grey","System",3032,"Plate 4X6","http://cache.lego.com/media/bricks/5/2/4211115.jpg",283
"75060-1",4211119,6,"Dark Stone Grey","System",3794,"Plate 1X2 W. 1 Knob","http://cache.lego.com/media/bricks/5/2/4211119.jpg",230
"75060-1",4211122,2,"Dark Stone Grey","System",3030,"Plate 4X10","http://cache.lego.com/media/bricks/5/2/4211122.jpg",141
"75060-1",4213574,10,"Dark Stone Grey","System",47905,"Brick 1X1 W. 2 Knobs","http://cache.lego.com/media/bricks/5/2/4213574.jpg",67
"75060-1",4222042,4,"Dark Stone Grey","System",30565,"Plate 4X4, 1/4 Circle","http://cache.lego.com/media/bricks/5/2/4222042.jpg",68
"75060-1",4227398,10,"Dark Stone Grey","System",3709,"Plate 2X4, 3Xø4.9","http://cache.lego.com/media/bricks/5/2/4227398.jpg",96
"75060-1",4243831,4,"Dark Stone Grey","System",3031,"Plate 4X4","http://cache.lego.com/media/bricks/5/2/4243831.jpg",274
